Sample;Ch4 
2335;-0.14262273907661438
2336;-0.14211788773536682
2337;-0.15877823531627655
2338;-0.15221506357192993
2339;-0.16231225430965424
2340;-0.1729142963886261
2341;-0.17114728689193726
2342;-0.17695316672325134
2343;-0.1842736303806305
2344;-0.19411838054656982
2345;-0.19411838054656982
2346;-0.19815726578235626
2347;-0.20295342803001404
2348;-0.210273876786232
2349;-0.2168370485305786
2350;-0.20951658487319946
2351;-0.22213807702064514
2352;-0.22895367443561554
2353;-0.2317304015159607
2354;-0.24611888825893402
2355;-0.24788589775562286
2356;-0.25242963433265686
2357;-0.26151710748672485
2358;-0.25596365332603455
2359;-0.2642938196659088
2360;-0.27388614416122437
2361;-0.2743909955024719
2362;-0.2928183674812317
2363;-0.2867600619792938
2364;-0.2928183674812317
2365;-0.3006436824798584
2366;-0.3061971366405487
2367;-0.3120030164718628
2368;-0.3127603232860565
2369;-0.31932348012924194
2370;-0.32613909244537354
2371;-0.3309352397918701
2372;-0.3332071006298065
2373;-0.3392654061317444
2374;-0.3412848711013794
2375;-0.34658586978912354
2376;-0.35289663076400757
2377;-0.3516344726085663
2378;-0.35542091727256775
2379;-0.3506247401237488
2380;-0.3584500849246979
2381;-0.36349865794181824
2382;-0.363751083612442
2383;-0.3730909824371338
2384;-0.3672851026058197
2385;-0.37283855676651
2386;-0.37359586358070374
2387;-0.37561529874801636
2388;-0.37586772441864014
2389;-0.37788715958595276
2390;-0.38015902042388916
2391;-0.3766250014305115
2392;-0.381926029920578
2393;-0.3844503164291382
2394;-0.3809162974357605
2395;-0.38344061374664307
2396;-0.38268330693244934
2397;-0.3841978907585144
2398;-0.3841978907585144
2399;-0.37586772441864014
2400;-0.3844503164291382
2401;-0.37687742710113525
2402;-0.3753628432750702
2403;-0.3761201500892639
2404;-0.3786444365978241
2405;-0.3708191215991974
2406;-0.3730909824371338
2407;-0.36778998374938965
2408;-0.3670326769351959
2409;-0.37258613109588623
2410;-0.36425596475601196
2411;-0.36778998374938965
2412;-0.3561781942844391
2413;-0.3536539077758789
2414;-0.35516849160194397
2415;-0.35213932394981384
2416;-0.343304306268692
2417;-0.3455761671066284
2418;-0.3390129804611206
2419;-0.3377508521080017
2420;-0.32841095328330994
2421;-0.3279061019420624
2422;-0.3221001923084259
2423;-0.3221001923084259
2424;-0.3142748773097992
2425;-0.3051874339580536
2426;-0.3036728501319885
2427;-0.2986242473125458
2428;-0.29559510946273804
2429;-0.2882746458053589
2430;-0.28297361731529236
2431;-0.2743909955024719
2432;-0.2736337184906006
2433;-0.2675754129886627
2434;-0.25722578167915344
2435;-0.2589927911758423
2436;-0.2451091706752777
2437;-0.2428373098373413
2438;-0.23652656376361847
2439;-0.22971096634864807
2440;-0.22794395685195923
2441;-0.21784676611423492
2442;-0.21607975661754608
2443;-0.21153603494167328
2444;-0.20042912662029266
2445;-0.19134165346622467
2446;-0.1989145427942276
2447;-0.18578821420669556
2448;-0.18023476004600525
2449;-0.1719045788049698
2450;-0.1570112258195877
2451;-0.16079767048358917
2452;-0.158273383975029
2453;-0.15120534598827362
2454;-0.14413732290267944
2455;-0.14741890132427216
2456;-0.13530227541923523
2457;-0.13025368750095367
2458;-0.12596239149570465
2459;-0.12141865491867065
2460;-0.1209137886762619
2461;-0.11031174659729004
2462;-0.10930202901363373
2463;-0.10904960334300995
2464;-0.10223399847745895
2465;-0.10198157280683517
2466;-0.09769026935100555
2467;-0.09390382468700409
2468;-0.09365139156579971
2469;-0.08431149274110794
2470;-0.0802726224064827
2471;-0.08658336102962494
2472;-0.08532121777534485
2473;-0.07699103653430939
2474;-0.08002018928527832
2475;-0.07017543911933899
2476;-0.07926290482282639
2477;-0.07169001549482346
2478;-0.07269973307847977
2479;-0.07396188378334045
2480;-0.07673861086368561
2481;-0.07648617774248123
2482;-0.07724346965551376
2483;-0.07446674257516861
2484;-0.07774832844734192
2485;-0.08153477311134338
2486;-0.08102991431951523
2487;-0.08456392586231232
2488;-0.08330177515745163
2489;-0.09213681519031525
2490;-0.09238924086093903
2491;-0.09769026935100555
2492;-0.10147671401500702
2493;-0.10501072555780411
2494;-0.11106903851032257
2495;-0.11308847367763519
2496;-0.12116622179746628
2497;-0.12167108058929443
2498;-0.12621481716632843
2499;-0.12899154424667358
2500;-0.13378770649433136
2501;-0.13807900249958038
2502;-0.14969077706336975
2503;-0.15499179065227509
2504;-0.15877823531627655
2505;-0.16584627330303192
2506;-0.1693802773952484
2507;-0.17594344913959503
2508;-0.17670074105262756
2509;-0.18452605605125427
2510;-0.18856492638587952
2511;-0.1966426819562912
2512;-0.20093397796154022
2513;-0.2044679969549179
2514;-0.2112835943698883
2515;-0.21835163235664368
2516;-0.22087591886520386
2517;-0.22794395685195923
2518;-0.23475955426692963
2519;-0.2317304015159607
2520;-0.23905086517333984
2521;-0.24763347208499908
2522;-0.2541966438293457
2523;-0.26176953315734863
2524;-0.2632841169834137
2525;-0.2726239860057831
2526;-0.2726239860057831
2527;-0.275905579328537
2528;-0.28070175647735596
2529;-0.28751733899116516
2530;-0.2872649133205414
2531;-0.2958475351333618
2532;-0.298371821641922
2533;-0.30468255281448364
2534;-0.30695444345474243
2535;-0.3084689974784851
2536;-0.31250786781311035
2537;-0.3152846097946167
2538;-0.3195759057998657
2539;-0.32235264778137207
2540;-0.3301779627799988
2541;-0.3210904896259308
2542;-0.3319449722766876
2543;-0.3332071006298065
2544;-0.329925537109375
2545;-0.3390129804611206
2546;-0.33951786160469055
2547;-0.3607219457626343
2548;-0.34734317660331726
2549;-0.35289663076400757
2550;-0.3569355010986328
2551;-0.3581976294517517
2552;-0.3571879267692566
2553;-0.3624889552593231
2554;-0.36425596475601196
2555;-0.3624889552593231
2556;-0.3660229742527008
2557;-0.36551809310913086
2558;-0.3708191215991974
2559;-0.3718288540840149
2560;-0.37006184458732605
2561;-0.3730909824371338
2562;-0.36577051877975464
2563;-0.37107154726982117
2564;-0.37561529874801636
2565;-0.3715764284133911
2566;-0.3743531405925751
2567;-0.3715764284133911
2568;-0.3743531405925751
2569;-0.3695569634437561
2570;-0.36678025126457214
2571;-0.37132397294044495
2572;-0.36905211210250854
2573;-0.3680424094200134
2574;-0.36905211210250854
2575;-0.36324623227119446
2576;-0.36097437143325806
2577;-0.3602170944213867
2578;-0.35895493626594543
2579;-0.35643064975738525
2580;-0.35314905643463135
2581;-0.3491101861000061
2582;-0.34077998995780945
2583;-0.343304306268692
2584;-0.3380032777786255
2585;-0.3364886939525604
2586;-0.33295467495918274
2587;-0.3279061019420624
2588;-0.32285749912261963
2589;-0.3178088963031769
2590;-0.3109933137893677
2591;-0.3122554421424866
2592;-0.3132651746273041
2593;-0.3036728501319885
2594;-0.28776976466178894
2595;-0.28776976466178894
2596;-0.284993052482605
2597;-0.27842986583709717
2598;-0.2711094319820404
2599;-0.2678278386592865
2600;-0.2587403655052185
2601;-0.24990533292293549
2602;-0.2430897355079651
2603;-0.23930329084396362
2604;-0.23450712859630585
2605;-0.21961377561092377
2606;-0.22087591886520386
2607;-0.21607975661754608
2608;-0.205730140209198
2609;-0.20850686728954315
2610;-0.19815726578235626
2611;-0.19260381162166595
2612;-0.1875552088022232
2613;-0.17998231947422028
2614;-0.17569102346897125
2615;-0.16635112464427948
2616;-0.16231225430965424
2617;-0.15448693931102753
2618;-0.1481761932373047
2619;-0.14060330390930176
2620;-0.14186544716358185
2621;-0.140098437666893
2622;-0.1277293860912323
2623;-0.12444780766963959
2624;-0.12419537454843521
2625;-0.12040892988443375
2626;-0.11485548317432404
2627;-0.10526315867900848
2628;-0.10526315867900848
2629;-0.10374857485294342
2630;-0.1017291396856308
2631;-0.09895241260528564
2632;-0.09541840106248856
2633;-0.09516596794128418
2634;-0.09137952327728271
2635;-0.0870882198214531
2636;-0.08885522931814194
2637;-0.08885522931814194
2638;-0.08683579415082932
2639;-0.0825444906949997
2640;-0.07850561290979385
2641;-0.08405906707048416
2642;-0.0870882198214531
2643;-0.08633093535900116
2644;-0.0870882198214531
2645;-0.08986494690179825
2646;-0.08506878465414047
2647;-0.09087466448545456
2648;-0.09213681519031525
2649;-0.09011738002300262
2650;-0.08885522931814194
2651;-0.09390382468700409
2652;-0.09541840106248856
2653;-0.10147671401500702
2654;-0.10147671401500702
2655;-0.10425343364477158
2656;-0.10324371606111526
2657;-0.1140981912612915
2658;-0.11308847367763519
2659;-0.11334090679883957
2660;-0.12293323129415512
2661;-0.11914678663015366
2662;-0.1332828402519226
2663;-0.13378770649433136
2664;-0.13580714166164398
2665;-0.1436324566602707
2666;-0.14943833649158478
2667;-0.15524421632289886
2668;-0.15625393390655518
2669;-0.16130253672599792
2670;-0.16584627330303192
2671;-0.1729142963886261
2672;-0.1784677505493164
2673;-0.17897260189056396
2674;-0.18452605605125427
2675;-0.19134165346622467
2676;-0.1979048252105713
2677;-0.19739997386932373
2678;-0.2034582793712616
2679;-0.205730140209198
2680;-0.21178846061229706
2681;-0.21557490527629852
2682;-0.2216332107782364
2683;-0.22769153118133545
2684;-0.23122553527355194
2685;-0.23425468802452087
2686;-0.24107030034065247
2687;-0.24561402201652527
2688;-0.24359458684921265
2689;-0.2509150505065918
2690;-0.253439337015152
2691;-0.2600025236606598
2692;-0.2632841169834137
2693;-0.26732298731803894
2694;-0.27287644147872925
2695;-0.27868232131004333
2696;-0.28625521063804626
2697;-0.2882746458053589
2698;-0.293575644493103
2699;-0.2928183674812317
2700;-0.30114853382110596
2701;-0.3039252758026123
2702;-0.30342042446136475
2703;-0.3087214231491089
2704;-0.31149816513061523
2705;-0.31932348012924194
2706;-0.3231099247932434
2707;-0.32462450861930847
2708;-0.32740122079849243
2709;-0.3347216844558716
2710;-0.334216833114624
2711;-0.33724597096443176
2712;-0.34658586978912354
2713;-0.3438091576099396
2714;-0.34633344411849976
2715;-0.3536539077758789
2716;-0.35744035243988037
2717;-0.3614792227745056
2718;-0.3617316484451294
2719;-0.3660229742527008
2720;-0.36652782559394836
2721;-0.3627413809299469
2722;-0.36879968643188477
2723;-0.3743531405925751
2724;-0.37359586358070374
2725;-0.3794017434120178
2726;-0.3715764284133911
2727;-0.37586772441864014
2728;-0.37914928793907166
2729;-0.3783920109272003
2730;-0.3841978907585144
2731;-0.3841978907585144
2732;-0.3809162974357605
2733;-0.37712985277175903
2734;-0.3786444365978241
2735;-0.37107154726982117
2736;-0.37334340810775757
2737;-0.37359586358070374
2738;-0.37359586358070374
2739;-0.3738482892513275
2740;-0.3647608160972595
2741;-0.36652782559394836
2742;-0.3604695200920105
2743;-0.35516849160194397
2744;-0.3549160659313202
2745;-0.3546636402606964
2746;-0.3493626117706299
2747;-0.34431400895118713
2748;-0.34507131576538086
2749;-0.3410324156284332
2750;-0.336993545293808
2751;-0.3301779627799988
2752;-0.3291682302951813
2753;-0.32487693428993225
2754;-0.31831374764442444
2755;-0.316546767950058
2756;-0.30897387862205505
2757;-0.3107408583164215
2758;-0.29660481214523315
2759;-0.30241069197654724
2760;-0.2837308943271637
2761;-0.2890319228172302
2762;-0.27767258882522583
2763;-0.27388614416122437
2764;-0.26959484815597534
2765;-0.25823551416397095
2766;-0.25596365332603455
2767;-0.25369176268577576
2768;-0.2428373098373413
2769;-0.2428373098373413
2770;-0.23021581768989563
2771;-0.2259245216846466
2772;-0.22567208111286163
2773;-0.21633219718933105
2774;-0.2125457525253296
2775;-0.2067398726940155
2776;-0.19739997386932373
2777;-0.1933610886335373
2778;-0.18705035746097565
2779;-0.1820017695426941
2780;-0.17670074105262756
2781;-0.1683705598115921
2782;-0.16357439756393433
2783;-0.16256467998027802
2784;-0.15751609206199646
2785;-0.15675880014896393
2786;-0.14161302149295807
2787;-0.1479237675666809
2788;-0.13303041458129883
2789;-0.1332828402519226
2790;-0.12444780766963959
2791;-0.12621481716632843
2792;-0.12066136300563812
2793;-0.11965164542198181
2794;-0.11359333246946335
2795;-0.11561276763677597
2796;-0.11207875609397888
2797;-0.1085447371006012
2798;-0.10803987830877304
2799;-0.11132146418094635
2800;-0.09642811864614487
2801;-0.09769026935100555
2802;-0.10425343364477158
2803;-0.10122428089380264
2804;-0.10324371606111526
2805;-0.09592325985431671
2806;-0.09769026935100555
2807;-0.10122428089380264
2808;-0.0971854105591774
2809;-0.10071942210197449
2810;-0.09970970451831818
2811;-0.09869998693466187
2812;-0.1040010079741478
2813;-0.10223399847745895
2814;-0.10551558434963226
2815;-0.11005932092666626
2816;-0.10930202901363373
2817;-0.10829231142997742
2818;-0.11207875609397888
2819;-0.11536034196615219
2820;-0.1163700595498085
2821;-0.12015650421380997
2822;-0.12217593938112259
2823;-0.126719668507576
2824;-0.126719668507576
2825;-0.1277293860912323
2826;-0.13530227541923523
2827;-0.1368168592453003
2828;-0.13757415115833282
2829;-0.144642174243927
2830;-0.149185910820961
2831;-0.15625393390655518
2832;-0.1547393649816513
2833;-0.158273383975029
2834;-0.16306954622268677
2835;-0.1683705598115921
2836;-0.17089486122131348
2837;-0.18149690330028534
2838;-0.18250662088394165
2839;-0.18906979262828827
2840;-0.1910892277956009
2841;-0.19866211712360382
2842;-0.19840969145298004
2843;-0.1976523995399475
2844;-0.20371070504188538
2845;-0.2112835943698883
2846;-0.21406032145023346
2847;-0.22188563644886017
2848;-0.232740119099617
2849;-0.2340022623538971
2850;-0.23930329084396362
2851;-0.2473810315132141
2852;-0.24586646258831024
2853;-0.2519247829914093
2854;-0.2610122263431549
2855;-0.2584879398345947
2856;-0.2642938196659088
2857;-0.26833269000053406
2858;-0.27615800499916077
2859;-0.28070175647735596
2860;-0.2844882011413574
2861;-0.28776976466178894
2862;-0.293575644493103
2863;-0.29433295130729675
2864;-0.29307079315185547
2865;-0.298371821641922
2866;-0.30695444345474243
2867;-0.31023600697517395
2868;-0.30796414613723755
2869;-0.3109933137893677
2870;-0.31578946113586426
2871;-0.3205856382846832
2872;-0.3218477666378021
2873;-0.31907105445861816
2874;-0.3266439437866211
2875;-0.33068281412124634
2876;-0.33396440744400024
2877;-0.33270224928855896
2878;-0.3387605547904968
2879;-0.33623626828193665
2880;-0.34052756428718567
2881;-0.3422945737838745
2882;-0.3491101861000061
2883;-0.34759560227394104
2884;-0.3470907509326935
2885;-0.3523917496204376
2886;-0.35567334294319153
2887;-0.3513820469379425
2888;-0.35542091727256775
2889;-0.3559257686138153
2890;-0.3604695200920105
2891;-0.3619840741157532
2892;-0.3581976294517517
2893;-0.36349865794181824
2894;-0.3647608160972595
2895;-0.36349865794181824
2896;-0.36551809310913086
2897;-0.3675375282764435
2898;-0.36450839042663574
2899;-0.3607219457626343
2900;-0.35744035243988037
2901;-0.36450839042663574
2902;-0.36577051877975464
2903;-0.3629938066005707
2904;-0.363751083612442
2905;-0.35996463894844055
2906;-0.35895493626594543
2907;-0.3619840741157532
2908;-0.36223652958869934
2909;-0.3581976294517517
2910;-0.3523917496204376
2911;-0.35213932394981384
2912;-0.34507131576538086
2913;-0.3468382954597473
2914;-0.3455761671066284
2915;-0.34305185079574585
2916;-0.336993545293808
2917;-0.33396440744400024
2918;-0.3243720829486847
2919;-0.32487693428993225
2920;-0.32033321261405945
2921;-0.3122554421424866
2922;-0.31477975845336914
2923;-0.3130127489566803
2924;-0.3039252758026123
2925;-0.2948378026485443
2926;-0.28852707147598267
2927;-0.2905465066432953
2928;-0.2839833199977875
2929;-0.27489587664604187
2930;-0.2726239860057831
2931;-0.2635365426540375
2932;-0.2574782073497772
2933;-0.2511674761772156
2934;-0.24788589775562286
2935;-0.24107030034065247
2936;-0.23450712859630585
2937;-0.23147797584533691
2938;-0.22516722977161407
2939;-0.21835163235664368
2940;-0.21279817819595337
2941;-0.20547771453857422
2942;-0.20068155229091644
2943;-0.19639025628566742
2944;-0.18831250071525574
2945;-0.18906979262828827
2946;-0.18705035746097565
2947;-0.18023476004600525
2948;-0.16559383273124695
2949;-0.1696327030658722
2950;-0.15852580964565277
2951;-0.1547393649816513
2952;-0.14969077706336975
2953;-0.14767132699489594
2954;-0.14161302149295807
2955;-0.14085572957992554
2956;-0.140098437666893
2957;-0.13706928491592407
2958;-0.13404013216495514
2959;-0.13202069699764252
2960;-0.11990407109260559
2961;-0.12343809008598328
2962;-0.11914678663015366
2963;-0.1186419278383255
2964;-0.11536034196615219
2965;-0.10803987830877304
2966;-0.11561276763677597
2967;-0.11308847367763519
2968;-0.1085447371006012
2969;-0.10576801747083664
2970;-0.11990407109260559
2971;-0.11258361488580704
2972;-0.1118263229727745
2973;-0.10576801747083664
2974;-0.11233118176460266
2975;-0.11258361488580704
2976;-0.1118263229727745
2977;-0.11056417971849442
2978;-0.1163700595498085
2979;-0.11662248522043228
2980;-0.11132146418094635
2981;-0.11687491834163666
2982;-0.1163700595498085
2983;-0.12268079817295074
2984;-0.12444780766963959
2985;-0.1254575252532959
2986;-0.12722453474998474
2987;-0.13252554833889008
2988;-0.1345449984073639
2989;-0.13530227541923523
2990;-0.13833144307136536
2991;-0.14287516474723816
2992;-0.14161302149295807
2993;-0.1436324566602707
2994;-0.14741890132427216
2995;-0.14969077706336975
2996;-0.15347722172737122
2997;-0.15903066098690033
2998;-0.16306954622268677
2999;-0.16407926380634308
3000;-0.15953552722930908
3001;-0.1719045788049698
3002;-0.17670074105262756
3003;-0.18275904655456543
3004;-0.1797298938035965
3005;-0.18351633846759796
3006;-0.1840212047100067
3007;-0.18957464396953583
3008;-0.19134165346622467
3009;-0.19159409403800964
3010;-0.1989145427942276
3011;-0.20421557128429413
3012;-0.20976902544498444
3013;-0.21002145111560822
3014;-0.2135554701089859
3015;-0.21759434044361115
3016;-0.2203710675239563
3017;-0.22390508651733398
3018;-0.23097310960292816
3019;-0.23450712859630585
3020;-0.23324497044086456
3021;-0.23753628134727478
3022;-0.2428373098373413
3023;-0.24940046668052673
3024;-0.25015777349472046
3025;-0.2589927911758423
3026;-0.26075980067253113
3027;-0.26176953315734863
3028;-0.2678278386592865
3029;-0.2688375413417816
3030;-0.2726239860057831
3031;-0.2766628861427307
3032;-0.2791871726512909
3033;-0.28423577547073364
3034;-0.29231351613998413
3035;-0.2925659418106079
3036;-0.3014009892940521
3037;-0.30316799879074097
3038;-0.31048843264579773
3039;-0.31124573945999146
3040;-0.30922630429267883
3041;-0.31907105445861816
3042;-0.316546767950058
3043;-0.3162943124771118
3044;-0.3266439437866211
3045;-0.32462450861930847
3046;-0.3276536464691162
3047;-0.33497411012649536
3048;-0.3380032777786255
3049;-0.33371198177337646
3050;-0.33598384261131287
3051;-0.3458285927772522
3052;-0.34077998995780945
3053;-0.34633344411849976
3054;-0.34204214811325073
3055;-0.3488577604293823
3056;-0.3435567319393158
3057;-0.34279942512512207
3058;-0.3506247401237488
3059;-0.3506247401237488
3060;-0.35441118478775024
3061;-0.35188689827919006
3062;-0.3523917496204376
3063;-0.3513820469379425
3064;-0.3511296212673187
3065;-0.3470907509326935
3066;-0.35441118478775024
3067;-0.35188689827919006
3068;-0.34507131576538086
3069;-0.3488577604293823
3070;-0.3493626117706299
3071;-0.3501198887825012
3072;-0.3478480279445648
3073;-0.34279942512512207
3074;-0.33850812911987305
3075;-0.346081018447876
3076;-0.3357314169406891
3077;-0.33068281412124634
3078;-0.33497411012649536
3079;-0.3233623504638672
3080;-0.3263915181159973
3081;-0.31907105445861816
3082;-0.3173040449619293
3083;-0.3210904896259308
3084;-0.3162943124771118
3085;-0.30695444345474243
3086;-0.3039252758026123
3087;-0.3049349784851074
3088;-0.3006436824798584
3089;-0.29231351613998413
3090;-0.2915562093257904
3091;-0.28852707147598267
3092;-0.28322604298591614
3093;-0.27767258882522583
3094;-0.2700996994972229
3095;-0.26631325483322144
3096;-0.2612646520137787
3097;-0.253439337015152
3098;-0.253439337015152
3099;-0.24662375450134277
3100;-0.2463713139295578
3101;-0.23652656376361847
3102;-0.2385459989309311
3103;-0.22996339201927185
3104;-0.2216332107782364
3105;-0.2213807851076126
3106;-0.2191089242696762
3107;-0.20623500645160675
3108;-0.2047204226255417
3109;-0.20270098745822906
3110;-0.19639025628566742
3111;-0.19815726578235626
3112;-0.1908368021249771
3113;-0.19184651970863342
3114;-0.1830114871263504
3115;-0.17695316672325134
3116;-0.17720559239387512
3117;-0.17240943014621735
3118;-0.16559383273124695
3119;-0.16231225430965424
3120;-0.158273383975029
3121;-0.15650637447834015
3122;-0.15574908256530762
3123;-0.15574908256530762
3124;-0.1504480540752411
3125;-0.14969077706336975
3126;-0.14514704048633575
3127;-0.1413605958223343
3128;-0.140098437666893
3129;-0.13631199300289154
3130;-0.11965164542198181
3131;-0.13277798891067505
3132;-0.12798182666301727
3133;-0.13050611317157745
3134;-0.12116622179746628
3135;-0.13353528082370758
3136;-0.11965164542198181
3137;-0.12343809008598328
3138;-0.11763221025466919
3139;-0.1287391036748886
3140;-0.1186419278383255
3141;-0.11510790884494781
3142;-0.11384576559066772
3143;-0.11586520075798035
3144;-0.12116622179746628
3145;-0.11889435350894928
3146;-0.12167108058929443
3147;-0.1186419278383255
3148;-0.11687491834163666
3149;-0.12192351371049881
3150;-0.12495266646146774
3151;-0.12697210907936096
3152;-0.12495266646146774
3153;-0.1254575252532959
3154;-0.1287391036748886
3155;-0.13151583075523376
3156;-0.13404013216495514
3157;-0.1365644335746765
3158;-0.14161302149295807
3159;-0.1459043323993683
3160;-0.14262273907661438
3161;-0.14842861890792847
3162;-0.14943833649158478
3163;-0.15398207306861877
3164;-0.15524421632289886
3165;-0.15953552722930908
3166;-0.16407926380634308
3167;-0.16786570847034454
3168;-0.1706424355506897
3169;-0.1739240139722824
3170;-0.16988514363765717
3171;-0.17998231947422028
3172;-0.17872017621994019
3173;-0.18629306554794312
3174;-0.18604063987731934
3175;-0.1910892277956009
3176;-0.19714753329753876
3177;-0.19689510762691498
3178;-0.20699229836463928
3179;-0.20522528886795044
3180;-0.21305060386657715
3181;-0.2191089242696762
3182;-0.22112835943698883
3183;-0.22011864185333252
3184;-0.21835163235664368
3185;-0.2317304015159607
3186;-0.23147797584533691
3187;-0.23652656376361847
3188;-0.2395557165145874
3189;-0.24107030034065247
3190;-0.2453615963459015
3191;-0.25167232751846313
3192;-0.25949767231941223
3193;-0.25823551416397095
3194;-0.26707056164741516
3195;-0.26252681016921997
3196;-0.2700996994972229
3197;-0.27842986583709717
3198;-0.2834784686565399
3199;-0.28776976466178894
3200;-0.294080525636673
3201;-0.28322604298591614
3202;-0.29559510946273804
3203;-0.298371821641922
3204;-0.30468255281448364
3205;-0.3084689974784851
3206;-0.3061971366405487
3207;-0.3120030164718628
3208;-0.3132651746273041
3209;-0.3210904896259308
3210;-0.3200807571411133
3211;-0.32588663697242737
3212;-0.3231099247932434
3213;-0.3221001923084259
3214;-0.3311876654624939
3215;-0.336993545293808
3216;-0.329925537109375
3217;-0.33749842643737793
3218;-0.3357314169406891
3219;-0.33749842643737793
3220;-0.33623626828193665
3221;-0.33977028727531433
3222;-0.34431400895118713
3223;-0.346081018447876
3224;-0.3412848711013794
3225;-0.34052756428718567
3226;-0.3470907509326935
3227;-0.34178972244262695
3228;-0.3468382954597473
3229;-0.34507131576538086
3230;-0.336993545293808
3231;-0.34961503744125366
3232;-0.3438091576099396
3233;-0.3392654061317444
3234;-0.34532374143600464
3235;-0.3400227129459381
3236;-0.343304306268692
3237;-0.33497411012649536
3238;-0.33724597096443176
3239;-0.3415372967720032
3240;-0.3415372967720032
3241;-0.33951786160469055
3242;-0.3367411196231842
3243;-0.3387605547904968
3244;-0.33522653579711914
3245;-0.3314400911331177
3246;-0.33068281412124634
3247;-0.32967308163642883
3248;-0.3256342113018036
3249;-0.3253817856311798
3250;-0.32714879512786865
3251;-0.31477975845336914
3252;-0.31679919362068176
3253;-0.3109933137893677
3254;-0.30745929479599
3255;-0.3029155433177948
3256;-0.3036728501319885
3257;-0.29559510946273804
3258;-0.29458537697792053
3259;-0.29231351613998413
3260;-0.2880222201347351
3261;-0.2789347469806671
3262;-0.280196875333786
3263;-0.2769153118133545
3264;-0.2708570063114166
3265;-0.2642938196659088
3266;-0.2521772086620331
3267;-0.2511674761772156
3268;-0.24258486926555634
3269;-0.2473810315132141
3270;-0.23879842460155487
3271;-0.23425468802452087
3272;-0.22289536893367767
3273;-0.22289536893367767
3274;-0.223652645945549
3275;-0.2170894742012024
3276;-0.2125457525253296
3277;-0.20623500645160675
3278;-0.2021961361169815
3279;-0.19260381162166595
3280;-0.19134165346622467
3281;-0.18578821420669556
3282;-0.1852833479642868
3283;-0.17543859779834747
3284;-0.1751861572265625
3285;-0.1706424355506897
3286;-0.16433168947696686
3287;-0.15903066098690033
3288;-0.16130253672599792
3289;-0.15524421632289886
3290;-0.15499179065227509
3291;-0.15423449873924255
3292;-0.14666160941123962
3293;-0.1433800309896469
3294;-0.144642174243927
3295;-0.13984601199626923
3296;-0.13202069699764252
3297;-0.13732171058654785
3298;-0.13202069699764252
3299;-0.1287391036748886
3300;-0.1254575252532959
3301;-0.12899154424667358
3302;-0.12343809008598328
3303;-0.12192351371049881
3304;-0.12192351371049881
3305;-0.11586520075798035
3306;-0.11788463592529297
3307;-0.11889435350894928
3308;-0.11485548317432404
3309;-0.11359333246946335
3310;-0.12268079817295074
3311;-0.11737977713346481
3312;-0.11813706904649734
3313;-0.11384576559066772
3314;-0.11889435350894928
3315;-0.11939921230077744
3316;-0.11712734401226044
3317;-0.11561276763677597
3318;-0.11914678663015366
3319;-0.11737977713346481
3320;-0.12066136300563812
3321;-0.12495266646146774
3322;-0.1254575252532959
3323;-0.12570995092391968
3324;-0.12924396991729736
3325;-0.1332828402519226
3326;-0.13404013216495514
3327;-0.1355547159910202
3328;-0.13580714166164398
3329;-0.13706928491592407
3330;-0.144642174243927
3331;-0.14514704048633575
3332;-0.15322478115558624
3333;-0.15776851773262024
3334;-0.15852580964565277
3335;-0.15802094340324402
3336;-0.1638268232345581
3337;-0.1660986989736557
3338;-0.17240943014621735
3339;-0.17089486122131348
3340;-0.17644831538200378
3341;-0.18023476004600525
3342;-0.18604063987731934
3343;-0.19058437645435333
3344;-0.19285623729228973
3345;-0.20396314561367035
3346;-0.2034582793712616
3347;-0.20875930786132812
3348;-0.21229331195354462
3349;-0.21431276202201843
3350;-0.21734191477298737
3351;-0.21986620128154755
3352;-0.2284488081932068
3353;-0.2362741380929947
3354;-0.2382935732603073
3355;-0.23804113268852234
3356;-0.2451091706752777
3357;-0.25141990184783936
3358;-0.25470149517059326
3359;-0.2620219588279724
3360;-0.2642938196659088
3361;-0.2658084034919739
3362;-0.27060455083847046
3363;-0.2733812928199768
3364;-0.2804493308067322
3365;-0.2834784686565399
3366;-0.28549790382385254
3367;-0.29307079315185547
3368;-0.2928183674812317
3369;-0.2960999608039856
3370;-0.2986242473125458
3371;-0.3061971366405487
3372;-0.3084689974784851
3373;-0.3130127489566803
3374;-0.3198283314704895
3375;-0.32134291529655457
3376;-0.32512935996055603
3377;-0.31932348012924194
3378;-0.3266439437866211
3379;-0.32740122079849243
3380;-0.32588663697242737
3381;-0.33169254660606384
3382;-0.3357314169406891
3383;-0.33749842643737793
3384;-0.3367411196231842
3385;-0.346081018447876
3386;-0.34532374143600464
3387;-0.346081018447876
3388;-0.34178972244262695
3389;-0.34658586978912354
3390;-0.34507131576538086
3391;-0.34633344411849976
3392;-0.3493626117706299
3393;-0.34759560227394104
3394;-0.35087719559669495
3395;-0.34759560227394104
3396;-0.3506247401237488
3397;-0.34633344411849976
3398;-0.34633344411849976
3399;-0.34759560227394104
3400;-0.3491101861000061
3401;-0.34532374143600464
3402;-0.343304306268692
3403;-0.3390129804611206
3404;-0.3377508521080017
3405;-0.336993545293808
3406;-0.33295467495918274
3407;-0.3301779627799988
3408;-0.3332071006298065
3409;-0.3231099247932434
3410;-0.33270224928855896
3411;-0.3233623504638672
3412;-0.31578946113586426
3413;-0.31932348012924194
3414;-0.3152846097946167
